date,postcode,New Cases in Last 3 Days,New Cases in Last 7 Days,Total Cases
2020-03-28T11:00:00.000+11:00,2250,9,16,22
2020-03-28T11:00:00.000+11:00,2191,1,4,5
2020-03-28T11:00:00.000+11:00,2080,0,0,1
2020-03-28T11:00:00.000+11:00,2075,2,4,6
2020-03-28T11:00:00.000+11:00,2097,3,4,8
2020-03-28T11:00:00.000+11:00,2228,1,2,3
2020-03-28T11:00:00.000+11:00,2233,1,4,7
2020-03-28T11:00:00.000+11:00,2516,0,0,1
2020-03-28T11:00:00.000+11:00,2281,1,3,4
2020-03-28T11:00:00.000+11:00,2104,0,0,1
2020-03-28T11:00:00.000+11:00,2206,2,2,3
2020-03-28T11:00:00.000+11:00,2118,0,0,4
2020-03-28T11:00:00.000+11:00,2067,1,1,2
2020-03-28T11:00:00.000+11:00,2069,0,1,4
2020-03-28T11:00:00.000+11:00,2577,0,1,4
2020-03-28T11:00:00.000+11:00,2767,0,1,2
2020-03-28T11:00:00.000+11:00,2533,1,2,4
2020-03-28T11:00:00.000+11:00,2229,3,9,14
2020-03-28T11:00:00.000+11:00,2481,0,1,2
2020-03-28T11:00:00.000+11:00,2142,2,4,5
2020-03-28T11:00:00.000+11:00,2095,2,7,18
2020-03-28T11:00:00.000+11:00,2260,1,6,9
2020-03-28T11:00:00.000+11:00,2298,2,3,5
2020-03-28T11:00:00.000+11:00,2171,3,8,10
2020-03-28T11:00:00.000+11:00,2018,3,3,6
2020-03-28T11:00:00.000+11:00,2225,2,2,3
2020-03-28T11:00:00.000+11:00,2535,1,4,6
2020-03-28T11:00:00.000+11:00,2425,0,0,1
2020-03-28T11:00:00.000+11:00,2019,0,0,1
2020-03-28T11:00:00.000+11:00,2283,0,7,10
2020-03-28T11:00:00.000+11:00,2061,2,2,3
2020-03-28T11:00:00.000+11:00,2557,0,0,1
2020-03-28T11:00:00.000+11:00,2231,0,0,1
2020-03-28T11:00:00.000+11:00,2530,1,6,7
2020-03-28T11:00:00.000+11:00,2036,0,2,6
2020-03-28T11:00:00.000+11:00,2567,6,10,16
2020-03-28T11:00:00.000+11:00,2072,1,1,6
2020-03-28T11:00:00.000+11:00,2303,0,1,2
2020-03-28T11:00:00.000+11:00,2747,0,5,7
2020-03-28T11:00:00.000+11:00,2540,2,3,4
2020-03-28T11:00:00.000+11:00,2518,1,2,4
2020-03-28T11:00:00.000+11:00,2795,1,6,8
2020-03-28T11:00:00.000+11:00,2101,2,5,6
2020-03-28T11:00:00.000+11:00,2100,3,5,7
2020-03-28T11:00:00.000+11:00,2297,0,0,2
2020-03-28T11:00:00.000+11:00,2108,0,0,1
2020-03-28T11:00:00.000+11:00,2048,0,1,2
2020-03-28T11:00:00.000+11:00,2320,1,4,7
2020-03-28T11:00:00.000+11:00,2768,1,2,3
2020-03-28T11:00:00.000+11:00,2226,0,0,2
2020-03-28T11:00:00.000+11:00,2199,1,5,9
2020-03-28T11:00:00.000+11:00,2528,2,5,8
2020-03-28T11:00:00.000+11:00,2287,3,12,15
2020-03-28T11:00:00.000+11:00,2074,3,6,8
2020-03-28T11:00:00.000+11:00,2487,0,3,4
2020-03-28T11:00:00.000+11:00,2444,8,13,14
2020-03-28T11:00:00.000+11:00,2251,8,12,13
2020-03-28T11:00:00.000+11:00,2484,0,0,1
2020-03-28T11:00:00.000+11:00,2779,0,2,3
2020-03-28T11:00:00.000+11:00,2155,7,9,15
2020-03-28T11:00:00.000+11:00,2085,1,2,4
2020-03-28T11:00:00.000+11:00,2278,0,1,3
2020-03-28T11:00:00.000+11:00,2066,1,6,7
2020-03-28T11:00:00.000+11:00,2519,2,3,6
2020-03-28T11:00:00.000+11:00,2203,0,1,2
2020-03-28T11:00:00.000+11:00,2162,1,4,5
2020-03-28T11:00:00.000+11:00,2421,0,0,3
2020-03-28T11:00:00.000+11:00,2264,0,2,4
2020-03-28T11:00:00.000+11:00,9999,7,9,10
2020-03-28T11:00:00.000+11:00,2525,0,2,3
2020-03-28T11:00:00.000+11:00,2084,0,1,2
2020-03-28T11:00:00.000+11:00,2305,1,2,4
2020-03-28T11:00:00.000+11:00,2194,0,1,2
2020-03-28T11:00:00.000+11:00,2460,2,2,3
2020-03-28T11:00:00.000+11:00,2086,0,0,1
2020-03-28T11:00:00.000+11:00,2037,1,2,3
2020-03-28T11:00:00.000+11:00,2759,0,6,7
2020-03-28T11:00:00.000+11:00,2150,1,2,3
2020-03-28T11:00:00.000+11:00,2210,4,9,14
2020-03-28T11:00:00.000+11:00,2111,0,1,3
2020-03-28T11:00:00.000+11:00,2343,0,0,2
2020-03-28T11:00:00.000+11:00,2500,0,5,10
2020-03-28T11:00:00.000+11:00,2197,1,1,3
2020-03-28T11:00:00.000+11:00,5158,0,0,1
2020-03-28T11:00:00.000+11:00,2316,4,5,6
2020-03-28T11:00:00.000+11:00,2261,2,4,6
2020-03-28T11:00:00.000+11:00,2102,1,6,7
2020-03-28T11:00:00.000+11:00,2140,0,1,3
2020-03-28T11:00:00.000+11:00,1871,0,0,1
2020-03-28T11:00:00.000+11:00,2131,1,4,5
2020-03-28T11:00:00.000+11:00,2612,0,0,1
2020-03-28T11:00:00.000+11:00,2427,1,1,3
2020-03-28T11:00:00.000+11:00,2770,0,2,3
2020-03-28T11:00:00.000+11:00,2527,0,3,5
2020-03-28T11:00:00.000+11:00,2315,3,6,7
2020-03-28T11:00:00.000+11:00,2106,0,2,3
2020-03-28T11:00:00.000+11:00,2508,0,1,2
2020-03-28T11:00:00.000+11:00,2322,0,5,6
2020-03-28T11:00:00.000+11:00,2321,0,3,4
2020-03-28T11:00:00.000+11:00,2259,6,16,18
2020-03-28T11:00:00.000+11:00,2190,0,1,2
2020-03-28T11:00:00.000+11:00,2060,2,6,7
2020-03-28T11:00:00.000+11:00,2107,0,1,2
2020-03-28T11:00:00.000+11:00,2529,0,5,6
2020-03-28T11:00:00.000+11:00,2560,4,12,15
2020-03-28T11:00:00.000+11:00,2340,2,9,10
2020-03-28T11:00:00.000+11:00,2490,0,0,1
2020-03-28T11:00:00.000+11:00,2541,1,3,4
2020-03-28T11:00:00.000+11:00,2621,1,3,4
2020-03-28T11:00:00.000+11:00,2548,0,5,7
2020-03-28T11:00:00.000+11:00,2291,1,1,2
2020-03-28T11:00:00.000+11:00,2558,0,0,2
2020-03-28T11:00:00.000+11:00,2565,1,1,2
2020-03-28T11:00:00.000+11:00,2620,2,4,5
2020-03-28T11:00:00.000+11:00,2750,4,5,7
2020-03-28T11:00:00.000+11:00,2536,3,4,6
2020-03-28T11:00:00.000+11:00,2147,3,4,5
2020-03-28T11:00:00.000+11:00,2546,1,1,2
2020-03-28T11:00:00.000+11:00,2219,0,3,4
2020-03-28T11:00:00.000+11:00,2038,1,3,4
2020-03-28T11:00:00.000+11:00,2357,0,0,1
2020-03-28T11:00:00.000+11:00,2280,1,5,6
2020-03-28T11:00:00.000+11:00,2564,1,1,2
2020-03-28T11:00:00.000+11:00,2262,4,7,8
2020-03-28T11:00:00.000+11:00,2256,1,4,5
2020-03-28T11:00:00.000+11:00,2208,0,2,2
2020-03-28T11:00:00.000+11:00,2439,1,2,2
2020-03-28T11:00:00.000+11:00,2092,2,8,8
2020-03-28T11:00:00.000+11:00,2159,0,2,2
2020-03-28T11:00:00.000+11:00,2463,0,1,1
2020-03-28T11:00:00.000+11:00,2220,2,4,4
2020-03-28T11:00:00.000+11:00,2152,0,2,2
2020-03-28T11:00:00.000+11:00,2205,0,1,1
2020-03-28T11:00:00.000+11:00,2227,0,4,4
2020-03-28T11:00:00.000+11:00,2148,9,15,15
2020-03-28T11:00:00.000+11:00,2641,0,2,2
2020-03-28T11:00:00.000+11:00,2009,2,5,5
2020-03-28T11:00:00.000+11:00,7320,0,1,1
2020-03-28T11:00:00.000+11:00,2017,2,6,6
2020-03-28T11:00:00.000+11:00,2094,1,4,4
2020-03-28T11:00:00.000+11:00,2443,1,2,2
2020-03-28T11:00:00.000+11:00,2539,1,4,4
2020-03-28T11:00:00.000+11:00,2477,1,2,2
2020-03-28T11:00:00.000+11:00,2016,1,6,6
2020-03-28T11:00:00.000+11:00,2324,1,4,4
2020-03-28T11:00:00.000+11:00,2480,1,5,5
2020-03-28T11:00:00.000+11:00,2753,0,5,5
2020-03-28T11:00:00.000+11:00,2799,0,3,3
2020-03-28T11:00:00.000+11:00,2213,2,3,3
2020-03-28T11:00:00.000+11:00,2476,0,2,2
2020-03-28T11:00:00.000+11:00,2282,0,1,1
2020-03-28T11:00:00.000+11:00,2465,0,2,2
2020-03-28T11:00:00.000+11:00,2290,1,6,6
2020-03-28T11:00:00.000+11:00,2304,0,2,2
2020-03-28T11:00:00.000+11:00,2431,1,2,2
2020-03-28T11:00:00.000+11:00,2515,3,4,4
2020-03-28T11:00:00.000+11:00,2103,1,2,2
2020-03-28T11:00:00.000+11:00,2360,0,3,3
2020-03-28T11:00:00.000+11:00,2345,0,1,1
2020-03-28T11:00:00.000+11:00,2211,0,3,3
2020-03-28T11:00:00.000+11:00,2156,0,2,2
2020-03-28T11:00:00.000+11:00,2154,0,1,1
2020-03-28T11:00:00.000+11:00,2486,0,5,5
2020-03-28T11:00:00.000+11:00,2007,1,4,4
2020-03-28T11:00:00.000+11:00,2135,0,1,1
2020-03-28T11:00:00.000+11:00,2050,3,4,4
2020-03-28T11:00:00.000+11:00,2035,5,10,10
2020-03-28T11:00:00.000+11:00,2173,0,1,1
2020-03-28T11:00:00.000+11:00,2285,0,2,2
2020-03-28T11:00:00.000+11:00,2172,0,1,1
2020-03-28T11:00:00.000+11:00,2212,2,4,4
2020-03-28T11:00:00.000+11:00,2318,1,3,3
2020-03-28T11:00:00.000+11:00,2448,1,2,2
2020-03-28T11:00:00.000+11:00,2478,1,3,3
2020-03-28T11:00:00.000+11:00,2330,2,3,3
2020-03-28T11:00:00.000+11:00,2299,0,1,1
2020-03-28T11:00:00.000+11:00,2323,1,6,6
2020-03-28T11:00:00.000+11:00,2783,0,2,2
2020-03-28T11:00:00.000+11:00,2790,0,1,1
2020-03-28T11:00:00.000+11:00,2830,0,3,3
2020-03-28T11:00:00.000+11:00,2774,1,2,2
2020-03-28T11:00:00.000+11:00,2850,2,4,4
2020-03-28T11:00:00.000+11:00,2300,1,3,3
2020-03-28T11:00:00.000+11:00,2786,0,1,1
2020-03-28T11:00:00.000+11:00,2079,0,1,1
2020-03-28T11:00:00.000+11:00,2327,0,2,2
2020-03-28T11:00:00.000+11:00,2317,1,3,3
2020-03-28T11:00:00.000+11:00,2650,4,8,8
2020-03-28T11:00:00.000+11:00,2289,0,1,1
2020-03-28T11:00:00.000+11:00,2745,6,11,11
2020-03-28T11:00:00.000+11:00,2062,1,3,3
2020-03-28T11:00:00.000+11:00,2446,2,3,3
2020-03-28T11:00:00.000+11:00,2164,0,2,2
2020-03-28T11:00:00.000+11:00,2640,2,4,4
2020-03-28T11:00:00.000+11:00,2643,1,2,2
2020-03-28T11:00:00.000+11:00,2209,6,7,7
2020-03-28T11:00:00.000+11:00,2526,1,2,2
2020-03-28T11:00:00.000+11:00,2223,0,1,1
2020-03-28T11:00:00.000+11:00,2286,0,1,1
2020-03-28T11:00:00.000+11:00,2646,2,4,4
2020-03-28T11:00:00.000+11:00,2866,1,2,2
2020-03-28T11:00:00.000+11:00,2680,2,3,3
2020-03-28T11:00:00.000+11:00,2590,0,1,1
2020-03-28T11:00:00.000+11:00,2758,1,2,2
2020-03-28T11:00:00.000+11:00,2550,0,1,1
2020-03-28T11:00:00.000+11:00,2335,0,1,1
2020-03-28T11:00:00.000+11:00,2263,0,1,1
2020-03-28T11:00:00.000+11:00,2644,0,1,1
2020-03-28T11:00:00.000+11:00,2660,0,1,1
2020-03-28T11:00:00.000+11:00,2044,4,6,6
2020-03-28T11:00:00.000+11:00,2569,0,1,1
2020-03-28T11:00:00.000+11:00,2450,2,5,5
2020-03-28T11:00:00.000+11:00,2309,0,1,1
2020-03-28T11:00:00.000+11:00,2284,0,1,1
2020-03-28T11:00:00.000+11:00,2631,0,1,1
2020-03-28T11:00:00.000+11:00,2820,0,2,2
2020-03-28T11:00:00.000+11:00,2333,0,1,1
2020-03-28T11:00:00.000+11:00,2821,0,1,1
2020-03-28T11:00:00.000+11:00,2754,0,1,1
2020-03-28T11:00:00.000+11:00,2757,0,1,1
2020-03-28T11:00:00.000+11:00,2337,0,1,1
2020-03-28T11:00:00.000+11:00,2371,0,2,2
2020-03-28T11:00:00.000+11:00,2810,0,1,1
2020-03-28T11:00:00.000+11:00,2780,2,3,3
2020-03-28T11:00:00.000+11:00,2440,1,1,1
2020-03-28T11:00:00.000+11:00,2824,1,1,1
2020-03-28T11:00:00.000+11:00,2582,4,4,4
2020-03-28T11:00:00.000+11:00,2630,1,1,1
2020-03-28T11:00:00.000+11:00,2138,2,2,2
2020-03-28T11:00:00.000+11:00,2571,1,1,1
2020-03-28T11:00:00.000+11:00,2178,1,1,1
2020-03-28T11:00:00.000+11:00,2627,3,3,3
2020-03-28T11:00:00.000+11:00,2137,2,2,2
2020-03-28T11:00:00.000+11:00,2647,1,1,1
2020-03-28T11:00:00.000+11:00,2483,3,3,3
2020-03-28T11:00:00.000+11:00,2292,2,2,2
2020-03-28T11:00:00.000+11:00,2447,1,1,1
2020-03-28T11:00:00.000+11:00,2420,1,1,1
2020-03-28T11:00:00.000+11:00,2221,1,1,1
2020-03-28T11:00:00.000+11:00,2176,4,4,4
2020-03-28T11:00:00.000+11:00,4005,1,1,1
2020-03-28T11:00:00.000+11:00,2619,1,1,1
2020-03-28T11:00:00.000+11:00,2445,3,3,3
2020-03-28T11:00:00.000+11:00,2195,1,1,1
2020-03-28T11:00:00.000+11:00,2506,1,1,1
2020-03-28T11:00:00.000+11:00,2039,3,3,3
2020-03-28T11:00:00.000+11:00,2843,1,1,1
2020-03-28T11:00:00.000+11:00,2454,1,1,1
2020-03-28T11:00:00.000+11:00,2464,2,2,2
2020-03-28T11:00:00.000+11:00,2168,1,1,1
2020-03-28T11:00:00.000+11:00,2192,1,1,1
2020-03-28T11:00:00.000+11:00,2716,3,3,3
2020-03-28T11:00:00.000+11:00,2081,1,1,1
2020-03-28T11:00:00.000+11:00,2581,2,2,2
2020-03-28T11:00:00.000+11:00,2372,1,1,1
2020-03-28T11:00:00.000+11:00,2161,1,1,1
2020-03-28T11:00:00.000+11:00,2198,2,2,2
2020-03-28T11:00:00.000+11:00,2711,1,1,1
2020-03-28T11:00:00.000+11:00,5114,1,1,1
2020-03-28T11:00:00.000+11:00,2482,1,1,1
2020-03-28T11:00:00.000+11:00,2350,1,1,1
2020-03-28T11:00:00.000+11:00,4101,1,1,1
2020-03-28T11:00:00.000+11:00,4165,1,1,1
2020-03-28T11:00:00.000+11:00,2642,0,0,0
2020-03-28T11:00:00.000+11:00,2063,0,0,0
2020-03-28T11:00:00.000+11:00,2578,0,0,0
2020-03-28T11:00:00.000+11:00,2130,0,0,0
2020-03-28T11:00:00.000+11:00,4178,0,0,0
2020-03-28T11:00:00.000+11:00,2049,0,0,0
2020-03-28T11:00:00.000+11:00,2319,0,0,0
2020-03-28T11:00:00.000+11:00,2537,0,0,0
2020-03-28T11:00:00.000+11:00,2470,0,0,0
2020-03-28T11:00:00.000+11:00,2880,0,0,0
2020-03-28T11:00:00.000+11:00,2628,0,0,0
2020-03-28T11:00:00.000+11:00,2714,0,0,0
2020-03-28T11:00:00.000+11:00,2700,0,0,0
2020-03-28T11:00:00.000+11:00,2583,0,0,0
2020-03-28T11:00:00.000+11:00,2829,0,0,0
2020-03-28T11:00:00.000+11:00,2358,0,0,0
2020-03-28T11:00:00.000+11:00,4740,0,0,0
2020-03-28T11:00:00.000+11:00,2485,0,0,0
2020-03-28T11:00:00.000+11:00,2713,0,0,0
2020-03-28T11:00:00.000+11:00,2265,0,0,0
2020-03-28T11:00:00.000+11:00,2422,0,0,0
2020-03-28T11:00:00.000+11:00,3516,0,0,0
2020-03-28T11:00:00.000+11:00,3024,0,0,0
2020-03-28T11:00:00.000+11:00,2586,0,0,0
2020-03-28T11:00:00.000+11:00,3992,0,0,0
2020-03-28T11:00:00.000+11:00,2166,0,0,0
2020-03-28T11:00:00.000+11:00,2380,0,0,0
2020-03-28T11:00:00.000+11:00,2748,0,0,0
2020-03-28T11:00:00.000+11:00,2334,0,0,0
2020-03-28T11:00:00.000+11:00,2370,0,0,0
2020-03-28T11:00:00.000+11:00,2045,0,0,0
2020-03-28T11:00:00.000+11:00,2865,0,0,0
2020-03-28T11:00:00.000+11:00,4560,0,0,0
2020-03-28T11:00:00.000+11:00,4215,0,0,0
2020-03-28T11:00:00.000+11:00,4053,0,0,0
2020-03-28T11:00:00.000+11:00,4507,0,0,0
2020-03-28T11:00:00.000+11:00,7170,0,0,0
2020-03-28T11:00:00.000+11:00,4805,0,0,0
2020-03-28T11:00:00.000+11:00,4567,0,0,0
2020-03-28T11:00:00.000+11:00,4570,0,0,0
2020-03-28T11:00:00.000+11:00,4152,0,0,0
2020-03-28T11:00:00.000+11:00,4217,0,0,0
2020-03-28T11:00:00.000+11:00,2179,0,0,0
2020-03-28T11:00:00.000+11:00,2870,0,0,0
2020-03-28T11:00:00.000+11:00,4811,0,0,0
2020-03-28T11:00:00.000+11:00,2452,0,0,0
2020-03-28T11:00:00.000+11:00,2165,0,0,0
2020-03-28T11:00:00.000+11:00,3144,0,0,0
2020-03-28T11:00:00.000+11:00,7008,0,0,0
2020-03-28T11:00:00.000+11:00,2012,0,0,0
2020-03-28T11:00:00.000+11:00,2505,0,0,0
2020-03-28T11:00:00.000+11:00,5061,0,0,0
2020-03-29T11:00:00.000+11:00,2134,2,2,3
2020-03-29T11:00:00.000+11:00,2121,0,1,3
2020-03-29T11:00:00.000+11:00,2071,1,1,3
2020-03-29T11:00:00.000+11:00,2033,0,1,3
2020-03-29T11:00:00.000+11:00,2010,3,8,24
2020-03-29T11:00:00.000+11:00,2073,0,1,2
2020-03-29T11:00:00.000+11:00,2070,2,3,6
2020-03-29T11:00:00.000+11:00,2077,3,8,13
2020-03-29T11:00:00.000+11:00,2163,1,1,4
2020-03-29T11:00:00.000+11:00,2022,4,16,27
2020-03-29T11:00:00.000+11:00,2217,5,5,7
2020-03-29T11:00:00.000+11:00,2090,3,7,12
2020-03-29T11:00:00.000+11:00,2200,2,7,9
2020-03-29T11:00:00.000+11:00,2232,2,4,9
2020-03-29T11:00:00.000+11:00,2158,0,0,2
2020-03-29T11:00:00.000+11:00,2196,0,2,3
2020-03-29T11:00:00.000+11:00,2153,3,6,9
2020-03-29T11:00:00.000+11:00,2122,4,10,22
2020-03-29T11:00:00.000+11:00,2749,3,4,7
2020-03-29T11:00:00.000+11:00,2113,3,6,16
2020-03-29T11:00:00.000+11:00,2042,2,4,8
2020-03-29T11:00:00.000+11:00,2087,0,2,5
2020-03-29T11:00:00.000+11:00,2119,1,1,8
2020-03-29T11:00:00.000+11:00,2580,0,5,7
2020-03-29T11:00:00.000+11:00,2040,1,3,10
2020-03-29T11:00:00.000+11:00,2144,0,0,2
2020-03-29T11:00:00.000+11:00,2127,1,1,4
2020-03-29T11:00:00.000+11:00,2011,7,10,22
2020-03-29T11:00:00.000+11:00,2076,2,6,7
2020-03-29T11:00:00.000+11:00,2234,3,5,12
2020-03-29T11:00:00.000+11:00,2428,5,12,16
2020-03-29T11:00:00.000+11:00,2115,0,0,4
2020-03-29T11:00:00.000+11:00,2145,6,12,23
2020-03-29T11:00:00.000+11:00,2777,1,2,4
2020-03-29T11:00:00.000+11:00,2117,0,1,4
2020-03-29T11:00:00.000+11:00,2116,1,1,4
2020-03-29T11:00:00.000+11:00,2028,0,1,3
2020-03-29T11:00:00.000+11:00,2091,0,0,1
2020-03-29T11:00:00.000+11:00,2761,2,2,3
2020-03-29T11:00:00.000+11:00,2170,2,5,16
2020-03-29T11:00:00.000+11:00,2064,0,0,3
2020-03-29T11:00:00.000+11:00,2046,5,7,9
2020-03-29T11:00:00.000+11:00,2065,3,7,19
2020-03-29T11:00:00.000+11:00,2769,1,1,3
2020-03-29T11:00:00.000+11:00,2765,1,4,5
2020-03-29T11:00:00.000+11:00,2047,0,1,2
2020-03-29T11:00:00.000+11:00,2043,0,1,3
2020-03-29T11:00:00.000+11:00,2800,1,2,7
2020-03-29T11:00:00.000+11:00,2204,2,4,8
2020-03-29T11:00:00.000+11:00,2096,2,8,11
2020-03-29T11:00:00.000+11:00,2029,1,4,10
2020-03-29T11:00:00.000+11:00,2024,1,4,14
2020-03-29T11:00:00.000+11:00,2027,0,1,6
2020-03-29T11:00:00.000+11:00,2023,4,11,26
2020-03-29T11:00:00.000+11:00,2126,0,2,3
2020-03-29T11:00:00.000+11:00,2120,2,7,12
2020-03-29T11:00:00.000+11:00,2207,1,3,8
2020-03-29T11:00:00.000+11:00,2020,6,7,8
2020-03-29T11:00:00.000+11:00,2114,0,1,5
2020-03-29T11:00:00.000+11:00,2257,3,6,7
2020-03-29T11:00:00.000+11:00,2021,1,10,20
2020-03-29T11:00:00.000+11:00,2110,0,4,9
2020-03-29T11:00:00.000+11:00,2766,1,2,6
2020-03-29T11:00:00.000+11:00,2230,1,4,22
2020-03-29T11:00:00.000+11:00,2756,0,7,11
2020-03-29T11:00:00.000+11:00,2570,1,5,12
2020-03-29T11:00:00.000+11:00,2566,1,2,4
2020-03-29T11:00:00.000+11:00,2031,1,11,19
2020-03-29T11:00:00.000+11:00,2088,1,8,28
2020-03-29T11:00:00.000+11:00,2456,0,0,2
2020-03-29T11:00:00.000+11:00,2030,0,4,11
2020-03-29T11:00:00.000+11:00,2763,3,9,13
2020-03-29T11:00:00.000+11:00,2218,1,2,5
2020-03-29T11:00:00.000+11:00,2026,2,34,89
2020-03-29T11:00:00.000+11:00,2325,4,7,16
2020-03-29T11:00:00.000+11:00,2025,0,0,10
2020-03-29T11:00:00.000+11:00,2015,1,3,6
2020-03-29T11:00:00.000+11:00,2224,0,1,5
2020-03-29T11:00:00.000+11:00,2773,0,0,2
2020-03-29T11:00:00.000+11:00,2032,0,0,2
2020-03-29T11:00:00.000+11:00,2576,1,2,6
2020-03-29T11:00:00.000+11:00,2128,0,0,1
2020-03-29T11:00:00.000+11:00,2034,1,4,7
2020-03-29T11:00:00.000+11:00,2151,1,3,4
2020-03-29T11:00:00.000+11:00,2112,5,6,7
2020-03-29T11:00:00.000+11:00,2068,3,6,13
2020-03-29T11:00:00.000+11:00,2760,1,3,7
2020-03-29T11:00:00.000+11:00,9990,0,0,1
2020-03-29T11:00:00.000+11:00,2125,3,5,9
2020-03-29T11:00:00.000+11:00,2141,0,0,3
2020-03-29T11:00:00.000+11:00,2479,0,1,2
2020-03-29T11:00:00.000+11:00,2517,1,2,4
2020-03-29T11:00:00.000+11:00,2041,0,4,6
2020-03-29T11:00:00.000+11:00,2008,1,1,2
2020-03-29T11:00:00.000+11:00,2430,1,7,11
2020-03-29T11:00:00.000+11:00,2306,0,0,1
2020-03-29T11:00:00.000+11:00,2093,3,4,11
2020-03-29T11:00:00.000+11:00,4566,0,0,1
2020-03-29T11:00:00.000+11:00,2000,0,5,11
2020-03-29T11:00:00.000+11:00,2099,2,5,10
2020-03-29T11:00:00.000+11:00,2193,0,1,5
2020-03-29T11:00:00.000+11:00,2160,2,3,4
2020-03-29T11:00:00.000+11:00,2216,3,5,6
2020-03-29T11:00:00.000+11:00,2132,0,2,3
2020-03-29T11:00:00.000+11:00,2575,1,2,6
2020-03-29T11:00:00.000+11:00,2089,2,3,8
2020-03-29T11:00:00.000+11:00,2250,8,19,25
2020-03-29T11:00:00.000+11:00,2191,0,4,5
2020-03-29T11:00:00.000+11:00,2080,0,0,1
2020-03-29T11:00:00.000+11:00,2075,1,4,6
2020-03-29T11:00:00.000+11:00,2097,3,4,8
2020-03-29T11:00:00.000+11:00,2228,1,2,3
2020-03-29T11:00:00.000+11:00,2233,1,3,7
2020-03-29T11:00:00.000+11:00,2516,0,0,1
2020-03-29T11:00:00.000+11:00,2281,1,3,4
2020-03-29T11:00:00.000+11:00,2104,0,0,1
2020-03-29T11:00:00.000+11:00,2206,1,3,4
2020-03-29T11:00:00.000+11:00,2118,0,0,4
2020-03-29T11:00:00.000+11:00,2067,1,1,2
2020-03-29T11:00:00.000+11:00,2069,0,0,4
2020-03-29T11:00:00.000+11:00,2577,0,1,4
2020-03-29T11:00:00.000+11:00,2767,0,1,2
2020-03-29T11:00:00.000+11:00,2533,0,2,4
2020-03-29T11:00:00.000+11:00,2229,2,8,14
2020-03-29T11:00:00.000+11:00,2481,0,1,2
2020-03-29T11:00:00.000+11:00,2142,0,3,5
2020-03-29T11:00:00.000+11:00,2095,1,7,18
2020-03-29T11:00:00.000+11:00,2260,1,5,9
2020-03-29T11:00:00.000+11:00,2298,0,3,5
2020-03-29T11:00:00.000+11:00,2171,3,9,11
2020-03-29T11:00:00.000+11:00,2018,4,4,7
2020-03-29T11:00:00.000+11:00,2225,1,2,3
2020-03-29T11:00:00.000+11:00,2535,1,5,7
2020-03-29T11:00:00.000+11:00,2425,0,0,1
2020-03-29T11:00:00.000+11:00,2019,1,1,2
2020-03-29T11:00:00.000+11:00,2283,1,6,11
2020-03-29T11:00:00.000+11:00,2061,2,2,3
2020-03-29T11:00:00.000+11:00,2557,0,0,1
2020-03-29T11:00:00.000+11:00,2231,0,0,1
2020-03-29T11:00:00.000+11:00,2530,1,3,7
2020-03-29T11:00:00.000+11:00,2036,0,2,6
2020-03-29T11:00:00.000+11:00,2567,4,7,16
2020-03-29T11:00:00.000+11:00,2072,1,1,6
2020-03-29T11:00:00.000+11:00,2303,0,1,2
2020-03-29T11:00:00.000+11:00,2747,0,4,7
2020-03-29T11:00:00.000+11:00,2540,5,5,7
2020-03-29T11:00:00.000+11:00,2518,1,2,4
2020-03-29T11:00:00.000+11:00,2795,1,5,9
2020-03-29T11:00:00.000+11:00,2101,1,5,6
2020-03-29T11:00:00.000+11:00,2100,1,4,7
2020-03-29T11:00:00.000+11:00,2297,0,0,2
2020-03-29T11:00:00.000+11:00,2108,0,0,1
2020-03-29T11:00:00.000+11:00,2048,0,1,2
2020-03-29T11:00:00.000+11:00,2320,1,3,7
2020-03-29T11:00:00.000+11:00,2768,1,1,3
2020-03-29T11:00:00.000+11:00,2226,0,0,2
2020-03-29T11:00:00.000+11:00,2199,0,2,9
2020-03-29T11:00:00.000+11:00,2528,1,3,8
2020-03-29T11:00:00.000+11:00,2287,1,8,16
2020-03-29T11:00:00.000+11:00,2074,2,5,8
2020-03-29T11:00:00.000+11:00,2487,0,3,4
2020-03-29T11:00:00.000+11:00,2444,6,10,14
2020-03-29T11:00:00.000+11:00,2251,8,14,15
2020-03-29T11:00:00.000+11:00,2484,0,0,1
2020-03-29T11:00:00.000+11:00,2779,0,2,3
2020-03-29T11:00:00.000+11:00,2155,8,12,18
2020-03-29T11:00:00.000+11:00,2085,1,2,4
2020-03-29T11:00:00.000+11:00,2278,0,1,3
2020-03-29T11:00:00.000+11:00,2066,2,6,8
2020-03-29T11:00:00.000+11:00,2519,0,3,6
2020-03-29T11:00:00.000+11:00,2203,0,1,2
2020-03-29T11:00:00.000+11:00,2162,1,3,5
2020-03-29T11:00:00.000+11:00,2421,0,0,3
2020-03-29T11:00:00.000+11:00,2264,0,0,4
2020-03-29T11:00:00.000+11:00,9999,6,9,10
2020-03-29T11:00:00.000+11:00,2525,0,2,3
2020-03-29T11:00:00.000+11:00,2084,0,1,2
2020-03-29T11:00:00.000+11:00,2305,2,4,6
2020-03-29T11:00:00.000+11:00,2194,2,3,4
2020-03-29T11:00:00.000+11:00,2460,0,2,3
2020-03-29T11:00:00.000+11:00,2086,1,1,2
2020-03-29T11:00:00.000+11:00,2037,1,2,3
2020-03-29T11:00:00.000+11:00,2759,0,5,7
